id,time,x_axis,y_axis,z_axis,LED,fall,magnitude,light,temp,tilt,mag,sound,flame
47363,15:12:19,0.003906,0.085938,1.011719,000,-1,1.0153698496808934,165.710432,24.271499,0.01709,3.380127,0.219727,4.255371
47364,15:12:19,0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.832503,24.280946,0.01709,3.380127,0.220947,4.249267
47365,15:12:20,0.003906,0.089844,1.007812,000,-1,1.0118163017643074,165.649397,24.280946,0.01709,3.378906,0.212402,4.25415
47366,15:12:20,0.003906,0.09375,1.015625,000,-1,1.0199502242565566,165.893538,24.280946,0.01709,3.380127,0.214844,4.251709
47367,15:12:21,0.003906,0.089844,1.019531,000,-1,1.0234894533569947,165.710432,24.280946,0.01709,3.380127,0.213623,4.255371
47368,15:12:22,0.003906,0.089844,1.011719,000,-1,1.015707899020678,165.710432,24.280946,0.01709,3.378906,0.238037,4.25415
47369,15:12:22,0.007812,0.09375,1.011719,000,-1,1.0160833749279634,165.710432,24.280946,0.01709,3.378906,0.214844,4.25415
47370,15:12:22,0.003906,0.089844,1.015625,000,-1,1.0195986179850383,165.771467,24.280946,0.01709,3.380127,0.218506,4.252929
47371,15:12:23,0.007812,0.09375,1.011719,000,-1,1.0160833749279634,165.771467,24.280946,0.01709,3.378906,0.241699,4.255371
47372,15:12:23,0.007812,0.09375,1.015625,000,-1,1.0199726616282419,165.710432,24.271499,0.01709,3.380127,0.212402,4.252929
47373,15:12:24,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.771467,24.262052,0.01709,3.378906,0.216064,4.255371
47374,15:12:24,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.893538,24.280946,0.01709,3.380127,0.214844,4.251709
47375,15:12:25,0.011719,0.089844,1.015625,000,-1,1.019658482003656,165.710432,24.271499,0.01709,3.378906,0.233154,4.250488
47376,15:12:25,0.003906,0.097656,1.019531,000,-1,1.024204770118261,165.710432,24.280946,0.01709,3.380127,0.216064,4.251709
47377,15:12:26,0.007812,0.089844,1.011719,000,-1,1.0157304301048582,165.710432,24.280946,0.01709,3.378906,0.216064,4.252929
47378,15:12:26,0.007812,0.089844,1.015625,000,-1,1.0196210630940301,165.832503,24.271499,0.01709,3.381347,0.219727,4.251709
47379,15:12:26,0.003906,0.09375,1.011719,000,-1,1.0160608516703122,165.771467,24.280946,0.01709,3.380127,0.217285,4.252929
47380,15:12:27,0.003906,0.089844,1.015625,000,-1,1.0195986179850383,165.771467,24.271499,0.01709,3.380127,0.218506,4.25415
47381,15:12:27,0.003906,0.09375,1.007812,000,-1,1.012170611448485,165.710432,24.271499,0.01709,3.378906,0.214844,4.255371
47382,15:12:28,0.003906,0.089844,1.019531,000,-1,1.0234894533569947,165.832503,24.262052,0.01709,3.380127,0.212402,4.256591
47383,15:12:28,0.007812,0.089844,1.007812,000,-1,1.0118389195044832,165.710432,24.252606,0.01709,3.380127,0.218506,4.255371
